1712785442.65399, 149.119, 158.183, 129.475, 169.229
1712785443.65502, 132.351, 137.6, 118.618, 139.25
1712785444.65606, 132.682, 155.668, 156.486, 167.528
1712785445.65708, 130.943, 144.887, 120.802, 144.576
1712785446.658, 91.41, 107.312, 104.668, 115.243
1712785447.65903, 136.115, 134.073, 125.663, 125.815
1712785448.66006, 124.328, 123.692, 171.023, 138.177
1712785449.66109, 112.606, 129.564, 132.623, 130.141
1712785450.66199, 126.828, 114.967, 118.285, 111.57
1712785451.66302, 112.242, 89.557, 105.404, 158.092
1712785452.66405, 89.921, 154.507, 166.408, 154.536
1712785453.66508, 135.48, 150.635, 136.721, 139.658
1712785454.66598, 104.79, 132.346, 154.738, 123.967
1712785455.66701, 170.129, 162.608, 127.103, 122.165
1712785456.66803, 134.883, 119.339, 89.386, 147.467
1712785457.67315, 113.198, 125.004, 124.584, 130.591
1712785458.674, 125.126, 106.906, 90.282, 99.237
1712785459.67503, 131.367, 139.377, 120.913, 129.641
1712785460.67606, 159.96, 124.884, 112.28, 148.747
1712785461.67709, 118.292, 121.741, 129.38, 123.423
1712785462.67799, 162.134, 161.256, 176.832, 151.412
1712785463.679, 110.338, 118.468, 129.146, 97.328
